,de_price,fr_price,flow_fr_to_de,flow_de_to_fr,fr_nuclear,fr_solar_forecast,fr_wind_forecast,fr_load,de_load,de_wind,de_solar,temp_paris,temp_berlin,ttf_close,ttf_change
2022-03-06 12:00:00+00:00,249.18,309.96,0.0,1964.2275,41696.0,6514.09,3589.91,59950.0,54504.7825,2780.6075,19226.495,7.4,1.9,192.5500030517578,31.727005004882812
2022-03-06 13:00:00+00:00,246.29,276.81,20.085,1103.482,41532.0,6085.92,3793.12,55700.0,52466.6925,3448.7525,15704.17,7.4,2.2,192.5500030517578,31.727005004882812
2022-03-06 14:00:00+00:00,281.41,293.15,144.3675,706.706,40928.0,5133.17,3996.33,53150.0,51675.85,4200.5,11198.15,7.8,2.0,192.5500030517578,31.727005004882812
2022-03-06 15:00:00+00:00,308.1,308.27,285.505,596.063,41001.0,3649.94,4199.31,51600.0,51790.75,4789.5875,5912.54,7.8,2.0,192.5500030517578,31.727005004882812
2022-03-06 16:00:00+00:00,385.16,385.16,153.9225,190.436,41235.0,1705.18,4374.63,52400.0,53608.7525,5000.797500000001,1440.4175,7.3,2.0,192.5500030517578,31.727005004882812
2022-03-06 17:00:00+00:00,435.08,435.08,155.935,119.5175,41866.0,213.41,4549.6,56900.0,56743.305,5287.2275,8.7,6.3,1.4,192.5500030517578,31.727005004882812
2022-03-06 18:00:00+00:00,454.28,454.28,0.0,1142.4615,41977.0,0.0,4725.16,64350.0,57578.7725,5762.17,0.0,5.7,1.1,192.5500030517578,31.727005004882812
2022-03-06 19:00:00+00:00,436.35,436.35,0.0,1059.7065,42235.0,0.0,4876.25,63600.0,55559.36,5881.835,0.0,5.6,0.4,192.5500030517578,31.727005004882812
2022-03-06 20:00:00+00:00,412.02,412.02,0.0,1105.3645,42406.0,0.0,5027.61,61250.0,54405.945,5729.945,0.0,4.1,0.3,192.5500030517578,31.727005004882812
2022-03-06 21:00:00+00:00,412.02,412.02,0.0,1336.7175,42416.0,0.0,5178.7,60050.0,54315.957500000004,5295.797500000001,0.0,3.1,-1.0,192.5500030517578,31.727005004882812
2022-03-06 22:00:00+00:00,411.65,411.65,0.0,1678.5295,42443.0,0.0,4984.96,63050.0,51958.84,4816.6025,0.0,2.5,-0.6,192.5500030517578,31.727005004882812
2022-03-06 23:00:00+00:00,377.56,377.56,0.0,1225.683,42471.0,0.0,4891.38,60950.0,50157.3825,4680.587500000001,0.0,2.6,0.2,192.5500030517578,31.727005004882812
2022-03-07 00:00:00+00:00,369.83,369.83,0.0,1587.2255,42499.0,0.0,4720.33,59300.0,48730.6475,4253.025,0.0,1.4,0.1,227.2010040283203,34.6510009765625
2022-03-07 01:00:00+00:00,368.94,368.94,0.0,1860.0595,42504.0,0.0,4589.27,59250.0,48290.25,4136.3825,0.0,0.9,0.3,227.2010040283203,34.6510009765625
2022-03-07 02:00:00+00:00,359.21,359.21,0.0,1562.183,42499.0,0.0,4459.82,57150.0,48595.3525,4194.780000000001,0.0,0.6,-0.5,227.2010040283203,34.6510009765625
2022-03-07 03:00:00+00:00,361.71,361.71,0.0,1305.1895,42479.0,0.0,4330.92,56400.0,49914.575,4385.91,0.0,0.2,-1.6,227.2010040283203,34.6510009765625
2022-03-07 04:00:00+00:00,397.23,397.23,0.0,1095.697,42424.0,0.0,4282.2,58550.0,53078.7775,4696.2425,0.0,-0.3,-2.3,227.2010040283203,34.6510009765625
2022-03-07 05:00:00+00:00,465.77,465.77,45.964,451.0945,42341.0,0.0,4235.01,64200.0,59934.4425,5041.780000000001,30.232499999999998,-1.0,-2.7,227.2010040283203,34.6510009765625
2022-03-07 06:00:00+00:00,512.36,512.36,219.78,414.3825,42480.0,0.0,4189.63,70050.0,64652.4125,5121.8550000000005,2136.6025,-1.6,-2.7,227.2010040283203,34.6510009765625
2022-03-07 07:00:00+00:00,515.01,515.01,0.0,979.6155,42542.0,719.73,4170.89,72400.0,66688.965,4597.49,8328.075,-1.5,-1.0,227.2010040283203,34.6510009765625
2022-03-07 08:00:00+00:00,483.0,483.0,0.0,1251.1,42443.0,2917.37,4151.95,72700.0,67606.615,3915.5025000000005,15518.335,0.2,1.2,227.2010040283203,34.6510009765625
2022-03-07 09:00:00+00:00,390.61,449.03,0.0,2032.912,42279.0,5125.59,4132.97,71450.0,68271.06,3896.34,21079.177499999998,2.0,3.3,227.2010040283203,34.6510009765625
2022-03-07 10:00:00+00:00,341.84,418.17,0.0,1969.055,42325.0,6686.79,4350.42,70150.0,69171.095,4152.2575,24471.37,3.8,5.1,227.2010040283203,34.6510009765625
2022-03-07 11:00:00+00:00,340.22,413.74,0.0,1768.4955,42220.0,7543.42,4569.24,69650.0,69483.45,4210.785,25875.572500000002,4.8,6.6,227.2010040283203,34.6510009765625
2022-03-07 12:00:00+00:00,320.8,354.6,0.0,1437.133,41964.0,7694.75,4788.51,68950.0,68465.4425,4303.4375,25302.57,5.7,7.3,227.2010040283203,34.6510009765625
2022-03-07 13:00:00+00:00,312.82,338.65,0.0,1087.2475,41854.0,7260.39,4920.25,65750.0,67066.8175,4466.595,22272.765,6.1,7.7,227.2010040283203,34.6510009765625
2022-03-07 14:00:00+00:00,351.54,352.54,0.6325,599.8445,41739.0,6185.94,5053.02,62650.0,66103.535,4635.59,16556.93,6.2,7.8,227.2010040283203,34.6510009765625
2022-03-07 15:00:00+00:00,400.0,400.0,198.2055,37.978,41623.0,4355.53,5185.5,60900.0,65446.722499999996,4627.3724999999995,8975.38,6.2,7.8,227.2010040283203,34.6510009765625
2022-03-07 16:00:00+00:00,450.39,450.0,1457.463,0.0,41758.0,2057.85,5177.36,61650.0,66126.57250000001,4730.2075,2239.9125,5.9,6.6,227.2010040283203,34.6510009765625
2022-03-07 17:00:00+00:00,507.54,484.95,1365.085,12.215,41777.0,287.62,5169.4,64900.0,68081.74,5516.76,16.6625,5.1,3.2,227.2010040283203,34.6510009765625
2022-03-07 18:00:00+00:00,522.91,512.44,201.226,328.2175,41770.0,0.0,5162.6,71550.0,68756.79000000001,6407.715,0.0,3.4,1.3,227.2010040283203,34.6510009765625
2022-03-07 19:00:00+00:00,475.0,475.0,0.0,478.6825,42000.0,0.0,5483.1,69500.0,65817.305,6898.6725,0.0,2.5,0.2,227.2010040283203,34.6510009765625
2022-03-07 20:00:00+00:00,434.97,439.94,0.0,393.472,42140.0,0.0,5803.26,65300.0,63390.58,7070.855,0.0,2.0,-0.4,227.2010040283203,34.6510009765625
2022-03-07 21:00:00+00:00,415.42,426.46,31.3125,371.8345,42135.0,0.0,6123.9,63800.0,60805.055,6692.405000000001,0.0,1.5,-1.0,227.2010040283203,34.6510009765625
2022-03-07 22:00:00+00:00,367.72,379.02,5.3575,663.278,41597.0,0.0,6306.44,66650.0,57576.3775,6448.137500000001,0.0,1.1,-1.9,227.2010040283203,34.6510009765625
2022-03-07 23:00:00+00:00,456.05,450.95,0.0,1373.2135,41484.0,0.0,6983.96,65050.0,51906.905,6621.004999999999,0.0,0.7,-2.6,227.2010040283203,34.6510009765625
2022-03-08 00:00:00+00:00,449.5,449.5,0.0,1160.6795,41742.0,0.0,7284.39,63150.0,50364.8175,6746.5725,0.0,0.4,-1.9,214.5540008544922,-12.647003173828125
2022-03-08 01:00:00+00:00,449.5,449.5,21.455,803.2085,42073.0,0.0,7076.46,63300.0,49737.3425,6624.1375,0.0,0.0,-2.4,214.5540008544922,-12.647003173828125
2022-03-08 02:00:00+00:00,424.88,424.88,197.2675,520.254,42225.0,0.0,6868.76,61300.0,50156.095,6503.5,0.0,-0.4,-3.5,214.5540008544922,-12.647003173828125
2022-03-08 03:00:00+00:00,437.51,429.89,206.845,503.737,42380.0,0.0,6660.89,60500.0,51310.6025,6353.96,0.0,-0.8,-3.5,214.5540008544922,-12.647003173828125
2022-03-08 04:00:00+00:00,457.57,449.6,197.955,496.706,42402.0,0.0,6688.56,62350.0,53771.4525,6454.352500000001,0.0,-1.0,-3.8,214.5540008544922,-12.647003173828125
2022-03-08 05:00:00+00:00,622.3,582.48,158.167,29.1805,42308.0,0.0,6716.89,67350.0,59408.7875,6783.4025,43.442499999999995,-1.2,-3.2,214.5540008544922,-12.647003173828125
2022-03-08 06:00:00+00:00,690.0,690.0,13.281,283.0435,42222.0,0.03,6745.88,73150.0,64602.5175,6686.5599999999995,2948.0475,-1.4,-2.6,214.5540008544922,-12.647003173828125
2022-03-08 07:00:00+00:00,650.0,650.0,0.0,485.1195,42218.0,715.4,6247.62,75200.0,66954.595,6441.905000000001,10880.5475,-0.9,-0.7,214.5540008544922,-12.647003173828125
2022-03-08 08:00:00+00:00,541.51,601.0,0.0,2244.096,42332.0,2712.29,5748.7,74100.0,67623.98999999999,5936.6375,19698.765,1.1,1.5,214.5540008544922,-12.647003173828125
2022-03-08 09:00:00+00:00,353.31,582.0,0.0,1968.5615,42312.0,4532.72,5250.02,71800.0,67708.8725,5619.6625,26358.2125,3.5,3.5,214.5540008544922,-12.647003173828125
2022-03-08 10:00:00+00:00,333.83,548.09,0.0,2430.4535,42340.0,5760.5,5057.79,69450.0,68374.585,6127.5425000000005,30040.010000000002,5.9,5.3,214.5540008544922,-12.647003173828125
2022-03-08 11:00:00+00:00,316.52,515.4,0.0,2543.466,42670.0,6325.29,4865.83,68750.0,68676.91,6856.88,31067.739999999998,8.1,6.7,214.5540008544922,-12.647003173828125
2022-03-08 12:00:00+00:00,294.77,438.2,0.0,2556.2905,42631.0,6201.32,4674.14,67550.0,68005.61,7366.5225,29700.1725,10.3,8.3,214.5540008544922,-12.647003173828125
2022-03-08 13:00:00+00:00,310.6,424.8,0.0,2152.913,42484.0,5755.09,4390.37,64150.0,66895.59,7578.8575,25855.567499999997,11.8,8.5,214.5540008544922,-12.647003173828125
2022-03-08 14:00:00+00:00,366.99,418.4,0.0,1648.502,42485.0,4689.58,4106.62,61650.0,65719.715,7830.98,19316.19,12.4,8.5,214.5540008544922,-12.647003173828125
2022-03-08 15:00:00+00:00,514.31,514.31,65.63,576.036,42548.0,3252.87,3823.15,60400.0,65207.5925,8356.3575,10559.4375,12.2,8.2,214.5540008544922,-12.647003173828125
2022-03-08 16:00:00+00:00,603.08,603.08,703.99,0.0,42595.0,1474.03,3782.5,60800.0,65695.3475,9490.44,2654.035,11.6,5.6,214.5540008544922,-12.647003173828125
2022-03-08 17:00:00+00:00,674.93,674.93,319.3395,23.3975,42609.0,198.68,3741.39,63900.0,67938.245,11971.317500000001,52.339999999999996,10.1,4.1,214.5540008544922,-12.647003173828125
2022-03-08 18:00:00+00:00,700.0,700.0,0.0,615.223,42635.0,0.0,3701.1,71050.0,68400.7175,14361.457499999999,0.0,7.7,4.7,214.5540008544922,-12.647003173828125
2022-03-08 19:00:00+00:00,619.92,654.91,0.0,1515.675,42645.0,0.0,4178.06,68050.0,65188.380000000005,15792.289999999999,0.0,6.6,3.5,214.5540008544922,-12.647003173828125
2022-03-08 20:00:00+00:00,542.9,580.32,0.0,1218.768,42654.0,0.0,4657.27,63650.0,62876.2225,16343.1325,0.0,5.3,2.3,214.5540008544922,-12.647003173828125
2022-03-08 21:00:00+00:00,492.05,577.47,0.0,1399.155,42667.0,0.0,5136.05,61800.0,60334.11,15874.807499999999,0.0,4.5,1.4,214.5540008544922,-12.647003173828125
2022-03-08 22:00:00+00:00,399.73,566.06,0.0,1674.4435,42677.0,0.0,5060.7,64600.0,57210.935,14732.5425,0.0,3.8,0.7,214.5540008544922,-12.647003173828125
2022-03-08 23:00:00+00:00,430.07,468.46,0.0,1400.104,42704.0,0.0,4947.38,62600.0,53244.7425,12137.4625,0.0,3.3,0.1,214.5540008544922,-12.647003173828125
2022-03-09 00:00:00+00:00,408.91,450.01,0.0,938.0545,42727.0,0.0,4762.37,60000.0,51644.45,10845.54,0.0,3.9,-0.5,155.8800048828125,-58.67399597167969
2022-03-09 01:00:00+00:00,418.38,425.0,0.0,1081.6385,42444.0,0.0,4591.0,60100.0,50979.9,9608.1325,0.0,3.2,0.1,155.8800048828125,-58.67399597167969
2022-03-09 02:00:00+00:00,420.03,420.03,0.0,445.1775,42398.0,0.0,4418.92,57750.0,51345.822499999995,8519.59,0.0,2.9,-0.2,155.8800048828125,-58.67399597167969
2022-03-09 03:00:00+00:00,420.03,420.03,59.9725,126.1585,42270.0,0.0,4247.12,57000.0,52516.14,7778.0525,0.0,3.0,-0.6,155.8800048828125,-58.67399597167969
2022-03-09 04:00:00+00:00,440.0,440.0,410.7425,0.0,42818.0,0.0,4113.35,59050.0,55116.455,7512.295,0.0,3.2,-0.9,155.8800048828125,-58.67399597167969
2022-03-09 05:00:00+00:00,523.76,523.76,556.2965,0.01,42697.0,0.0,3980.41,65450.0,61137.8375,7573.015,56.71,3.2,-2.7,155.8800048828125,-58.67399597167969
2022-03-09 06:00:00+00:00,579.45,579.45,484.8535,95.8225,42762.0,0.17,3848.34,69900.0,64620.2425,7695.465,3384.0275,2.8,-3.3,155.8800048828125,-58.67399597167969
2022-03-09 07:00:00+00:00,554.76,554.76,29.339,507.428,42829.0,700.17,3676.52,71500.0,66785.0575,7540.795,11964.69,3.0,0.0,155.8800048828125,-58.67399597167969
2022-03-09 08:00:00+00:00,449.99,504.54,0.0,1745.688,42805.0,2694.84,3507.98,71400.0,67956.4725,6553.3150000000005,21036.2425,5.2,3.6,155.8800048828125,-58.67399597167969
2022-03-09 09:00:00+00:00,389.0,439.6,0.0,1818.9515,42766.0,4667.95,3339.69,69850.0,68643.6675,5057.0875,27613.53,8.0,6.7,155.8800048828125,-58.67399597167969
2022-03-09 10:00:00+00:00,350.83,398.12,0.0,1832.8555,42712.0,6076.99,3506.06,68150.0,69406.365,4158.9225,31208.4625,10.4,8.8,155.8800048828125,-58.67399597167969
2022-03-09 11:00:00+00:00,305.11,359.71,0.0,1673.1915,42442.0,7020.41,3672.82,67300.0,69153.115,3922.565,32173.05,12.2,9.7,155.8800048828125,-58.67399597167969
2022-03-09 12:00:00+00:00,316.75,356.74,0.0,1333.277,42343.0,7098.33,3840.3,66250.0,68138.6925,3883.5675,30688.8375,13.1,10.3,155.8800048828125,-58.67399597167969
2022-03-09 13:00:00+00:00,341.86,368.98,0.0,760.788,41647.0,6727.08,4162.84,63200.0,66790.2,3994.18,26686.2275,14.0,10.1,155.8800048828125,-58.67399597167969
2022-03-09 14:00:00+00:00,382.44,393.13,228.9645,132.4215,41316.0,5642.62,4485.29,59850.0,65792.91750000001,4170.755,19946.002500000002,14.5,10.0,155.8800048828125,-58.67399597167969
2022-03-09 15:00:00+00:00,425.09,425.09,930.6875,0.0,41473.0,4001.18,4808.58,58300.0,64742.29,4501.5025000000005,10982.5375,14.6,9.4,155.8800048828125,-58.67399597167969
2022-03-09 16:00:00+00:00,529.43,529.43,2594.4385,0.0,42196.0,1905.44,4967.14,58000.0,65521.957500000004,5693.110000000001,2853.4175,14.1,6.2,155.8800048828125,-58.67399597167969
2022-03-09 17:00:00+00:00,574.93,574.93,2487.844,0.0,42579.0,271.92,5125.11,61250.0,67127.41,8066.3325,63.3725,12.7,2.1,155.8800048828125,-58.67399597167969
2022-03-09 18:00:00+00:00,605.0,605.0,785.2875,0.005,42601.0,0.0,5283.06,68250.0,67489.6325,10537.11,0.0,10.6,0.8,155.8800048828125,-58.67399597167969
2022-03-09 19:00:00+00:00,528.03,534.65,216.886,21.9925,42618.0,0.0,5908.68,65700.0,64091.6125,12139.6075,0.0,9.4,0.3,155.8800048828125,-58.67399597167969
2022-03-09 20:00:00+00:00,448.75,448.75,178.3595,2.772,42624.0,0.0,6534.74,61550.0,61105.8625,13056.36,0.0,8.6,0.1,155.8800048828125,-58.67399597167969
2022-03-09 21:00:00+00:00,449.06,449.06,134.5905,27.081,42642.0,0.0,7161.56,59850.0,58694.79,13171.75,0.0,8.1,-0.6,155.8800048828125,-58.67399597167969
2022-03-09 22:00:00+00:00,418.45,425.89,13.94,408.935,42476.0,0.0,7130.64,62000.0,55513.565,12676.6725,0.0,7.4,-1.7,155.8800048828125,-58.67399597167969
2022-03-09 23:00:00+00:00,350.0,372.89,0.0,1119.2035,41795.0,0.0,6473.64,59450.0,53573.2925,11561.355,0.0,6.6,-2.0,155.8800048828125,-58.67399597167969
2022-03-10 00:00:00+00:00,320.0,320.0,0.0,1425.58,41616.0,0.0,6395.9,56750.0,51855.2075,11050.6725,0.0,7.1,-1.0,126.39900207519533,-29.481002807617173
2022-03-10 01:00:00+00:00,321.59,321.59,0.0,1621.494,41578.0,0.0,6169.49,56400.0,51174.4875,10875.0275,0.0,6.4,-1.4,126.39900207519533,-29.481002807617173
2022-03-10 02:00:00+00:00,310.09,310.09,0.0,1287.9255,41321.0,0.0,5943.43,54400.0,51405.4675,10974.817500000001,0.0,5.8,-1.5,126.39900207519533,-29.481002807617173
2022-03-10 03:00:00+00:00,310.07,310.07,0.0,1126.7,41149.0,0.0,5717.8,53600.0,52264.0525,11392.310000000001,0.0,5.2,-1.5,126.39900207519533,-29.481002807617173
2022-03-10 04:00:00+00:00,335.01,335.01,0.0,1148.1615,40246.0,0.0,5628.64,55550.0,55007.0475,12214.05,0.0,4.7,-1.5,126.39900207519533,-29.481002807617173
2022-03-10 05:00:00+00:00,414.66,414.66,0.0,703.642,39502.0,0.0,5539.24,60450.0,61032.89,13328.94,64.2975,4.3,-1.5,126.39900207519533,-29.481002807617173
2022-03-10 06:00:00+00:00,436.06,436.06,0.0,865.2595,39550.0,0.67,5450.71,66100.0,64831.97,14207.7775,3523.9275,3.9,-1.2,126.39900207519533,-29.481002807617173
2022-03-10 07:00:00+00:00,421.17,452.69,0.0,2337.309,39505.0,640.13,4872.06,68300.0,66923.16,14462.54,12061.695,4.1,0.6,126.39900207519533,-29.481002807617173
2022-03-10 08:00:00+00:00,311.99,422.6,0.0,2906.536,39316.0,2298.3,4294.11,68200.0,67651.3725,12784.955,20956.5275,6.0,2.5,126.39900207519533,-29.481002807617173
2022-03-10 09:00:00+00:00,240.33,400.95,0.0,3042.369,39307.0,3840.61,3716.66,66400.0,68433.70000000001,10793.0125,27434.87,8.3,4.4,126.39900207519533,-29.481002807617173
2022-03-10 10:00:00+00:00,199.82,356.35,0.0,2796.8045,39331.0,5067.68,3496.05,64950.0,69396.6375,11456.295,31132.5425,10.6,6.2,126.39900207519533,-29.481002807617173
2022-03-10 11:00:00+00:00,171.7,361.4,0.0,2809.716,39220.0,5731.16,3276.19,64200.0,68987.35,12892.7225,32193.93,12.7,7.6,126.39900207519533,-29.481002807617173
2022-03-10 12:00:00+00:00,150.01,345.92,0.0,2454.8475,39102.0,5775.19,3056.75,63500.0,67667.08499999999,14275.4125,30772.239999999998,15.1,7.7,126.39900207519533,-29.481002807617173
2022-03-10 13:00:00+00:00,162.66,320.93,0.0,2218.8305,38885.0,5278.81,3360.76,60950.0,66207.7725,15585.3875,26838.8425,15.9,7.5,126.39900207519533,-29.481002807617173
2022-03-10 14:00:00+00:00,199.85,320.0,0.0,1951.538,38825.0,4399.96,3671.58,58250.0,65730.78,17103.59,20276.3175,16.1,7.1,126.39900207519533,-29.481002807617173
2022-03-10 15:00:00+00:00,276.58,319.6,0.0,1484.2965,38980.0,3038.9,3984.22,56750.0,65238.475,19080.5425,11370.657500000001,15.9,6.5,126.39900207519533,-29.481002807617173
2022-03-10 16:00:00+00:00,379.95,387.01,358.7,21.6235,39138.0,1542.94,4185.9,56650.0,65806.5825,22238.392499999998,3031.5175,15.4,5.2,126.39900207519533,-29.481002807617173
2022-03-10 17:00:00+00:00,412.4,415.64,39.3555,171.0905,39270.0,257.52,4386.91,59700.0,67201.7075,26665.825,70.3575,13.9,3.2,126.39900207519533,-29.481002807617173
2022-03-10 18:00:00+00:00,326.39,443.75,0.0,846.1735,38663.0,0.0,4587.48,65900.0,67621.0075,30446.627500000002,0.0,11.1,2.0,126.39900207519533,-29.481002807617173
2022-03-10 19:00:00+00:00,179.01,430.01,0.7775,597.2795,38474.0,0.0,5230.53,63350.0,64564.7775,32171.1175,0.0,10.1,1.2,126.39900207519533,-29.481002807617173
2022-03-10 20:00:00+00:00,173.6,373.49,0.0,1520.2035,38711.0,0.0,5874.26,59400.0,61791.8425,32547.8025,0.0,8.9,0.6,126.39900207519533,-29.481002807617173
2022-03-10 21:00:00+00:00,172.74,323.25,0.0,1319.496,38649.0,0.0,6517.08,57550.0,59244.63,31626.975,0.0,7.6,-0.1,126.39900207519533,-29.481002807617173
2022-03-10 22:00:00+00:00,123.93,319.5,0.0,1000.6745,38618.0,0.0,6953.95,59950.0,55892.655,31288.415,0.0,7.1,-0.6,126.39900207519533,-29.481002807617173
2022-03-10 23:00:00+00:00,88.96,270.0,93.29,515.4875,38512.0,0.0,7594.49,57150.0,52971.2025,31592.3675,0.0,6.9,-1.0,126.39900207519533,-29.481002807617173
2022-03-11 00:00:00+00:00,91.02,249.99,87.93,505.624,38296.0,0.0,7897.68,54600.0,51369.7275,30907.95,0.0,8.6,-0.8,131.22900390625,4.830001831054673
2022-03-11 01:00:00+00:00,88.93,232.68,261.4725,111.768,38539.0,0.0,8287.32,53950.0,50721.3975,30621.822500000002,0.0,8.9,-1.1,131.22900390625,4.830001831054673
2022-03-11 02:00:00+00:00,97.03,193.87,259.5625,149.043,38122.0,0.0,8676.68,51550.0,50874.71,30507.9375,0.0,8.4,-1.6,131.22900390625,4.830001831054673
2022-03-11 03:00:00+00:00,91.15,144.8,235.6025,169.171,38106.0,0.0,9065.39,50550.0,52250.442500000005,30692.6525,0.0,8.3,-2.0,131.22900390625,4.830001831054673
2022-03-11 04:00:00+00:00,109.92,169.96,216.467,107.67,38534.0,0.0,9456.99,52550.0,55035.33,31092.5075,0.0,7.7,-2.4,131.22900390625,4.830001831054673
2022-03-11 05:00:00+00:00,172.57,288.66,564.6955,0.0,39072.0,0.0,9849.4,57300.0,60969.025,31897.52,92.2,7.2,-2.8,131.22900390625,4.830001831054673
2022-03-11 06:00:00+00:00,185.06,303.81,129.686,164.075,39217.0,1.22,10242.35,62500.0,65061.485,32190.68,4017.9674999999997,7.1,-2.9,131.22900390625,4.830001831054673
2022-03-11 07:00:00+00:00,112.35,311.53,0.0,544.5275,39471.0,530.48,10529.52,64900.0,66982.7925,31373.065000000002,13008.815,7.5,-1.9,131.22900390625,4.830001831054673
2022-03-11 08:00:00+00:00,67.3,309.41,0.0,1257.659,39478.0,1912.56,10815.98,64800.0,67462.6425,29904.457499999997,22119.2975,8.9,-0.6,131.22900390625,4.830001831054673
2022-03-11 09:00:00+00:00,23.07,300.01,0.0,1411.55,39355.0,3250.02,11102.24,63600.0,67738.2175,30078.0075,28594.38,10.8,0.9,131.22900390625,4.830001831054673
2022-03-11 10:00:00+00:00,15.52,273.94,0.0,1586.6385,39395.0,4213.84,11592.93,62450.0,68685.885,31041.9925,32124.6325,12.1,2.5,131.22900390625,4.830001831054673
2022-03-11 11:00:00+00:00,10.1,277.17,0.0,1395.938,39849.0,4544.35,12084.0,62100.0,68078.91750000001,32168.87,33041.2975,12.9,3.9,131.22900390625,4.830001831054673
2022-03-11 12:00:00+00:00,0.1,270.0,0.0,1502.7095,39927.0,4503.97,12574.88,61550.0,66616.685,33159.945,31457.1075,12.8,6.2,131.22900390625,4.830001831054673
2022-03-11 13:00:00+00:00,0.08,274.4,0.0,965.925,40038.0,3907.61,12123.4,58750.0,64893.2325,33960.2,27352.835,13.0,6.7,131.22900390625,4.830001831054673
2022-03-11 14:00:00+00:00,10.04,271.99,0.0,383.6795,40073.0,3273.81,11671.34,56250.0,63892.475000000006,34688.39,20485.215,13.2,6.8,131.22900390625,4.830001831054673
2022-03-11 15:00:00+00:00,23.87,274.73,243.124,10.46,40091.0,2246.23,11219.58,55200.0,63423.95,35570.5325,11333.6,11.4,6.2,131.22900390625,4.830001831054673
2022-03-11 16:00:00+00:00,118.86,299.99,369.1435,0.07,40088.0,1141.44,10493.37,55150.0,64675.22,36518.1325,3071.3975,10.6,5.1,131.22900390625,4.830001831054673
2022-03-11 17:00:00+00:00,170.06,310.8,310.4415,5.6375,40095.0,200.35,9767.28,57800.0,66265.935,37585.55,76.735,10.4,3.7,131.22900390625,4.830001831054673
2022-03-11 18:00:00+00:00,151.98,350.0,268.9655,38.5,40251.0,0.0,9041.13,62950.0,66563.8275,38222.947499999995,0.0,9.9,2.8,131.22900390625,4.830001831054673
2022-03-11 19:00:00+00:00,84.48,356.97,549.0705,0.0,40258.0,0.0,8747.04,61150.0,63024.697499999995,38160.347499999996,0.0,9.6,2.0,131.22900390625,4.830001831054673
2022-03-11 20:00:00+00:00,69.77,279.2,429.95,0.0,39977.0,0.0,8452.64,57400.0,59770.2875,37576.1975,0.0,9.1,1.5,131.22900390625,4.830001831054673
2022-03-11 21:00:00+00:00,81.05,341.95,211.303,2.1475,38325.0,0.0,8158.25,55800.0,57498.295,36017.5325,0.0,8.9,0.9,131.22900390625,4.830001831054673
2022-03-11 22:00:00+00:00,67.27,331.79,145.2095,21.877,37302.0,0.0,8058.96,58550.0,54313.744999999995,34820.65,0.0,8.4,0.3,131.22900390625,4.830001831054673
2022-03-11 23:00:00+00:00,68.93,290.0,49.3315,98.283,36140.0,0.0,8336.1,55900.0,51455.8575,33669.3225,0.0,8.1,-0.2,131.22900390625,4.830001831054673
2022-03-12 00:00:00+00:00,69.07,281.96,265.023,0.0,35528.0,0.0,8131.0,53050.0,49471.355,32405.715,0.0,8.1,-0.2,131.22900390625,4.830001831054673
2022-03-12 01:00:00+00:00,72.97,275.2,59.9105,8.689,35100.0,0.0,7618.6,52100.0,48364.795,31386.9,0.0,8.1,-0.6,131.22900390625,4.830001831054673
2022-03-12 02:00:00+00:00,72.99,244.18,87.1735,19.2525,34932.0,0.0,7107.91,49500.0,48269.2675,30422.2125,0.0,7.6,-1.0,131.22900390625,4.830001831054673
2022-03-12 03:00:00+00:00,72.93,238.22,225.875,2.864,35234.0,0.0,6597.86,48000.0,48430.729999999996,29509.0675,0.0,7.3,-1.2,131.22900390625,4.830001831054673
2022-03-12 04:00:00+00:00,73.11,251.88,24.3625,83.79,35275.0,0.0,6283.79,48450.0,48527.0625,28595.83,0.0,6.8,-1.4,131.22900390625,4.830001831054673
2022-03-12 05:00:00+00:00,89.05,249.41,0.0,738.889,35384.0,0.0,5972.88,50350.0,49607.12,27970.1325,110.6275,6.7,-1.5,131.22900390625,4.830001831054673
2022-03-12 06:00:00+00:00,87.52,267.49,0.0,786.8725,35164.0,2.06,5664.46,51650.0,51366.415,26652.1475,3521.13,6.2,-1.4,131.22900390625,4.830001831054673
2022-03-12 07:00:00+00:00,79.07,292.38,0.0,1463.1905,35178.0,476.37,5316.49,53900.0,54291.625,24326.3425,11126.365,6.4,0.2,131.22900390625,4.830001831054673
2022-03-12 08:00:00+00:00,78.9,294.0,0.0,2011.111,35297.0,1741.97,4968.24,55950.0,57028.015,20852.8925,19354.055,7.3,2.0,131.22900390625,4.830001831054673
2022-03-12 09:00:00+00:00,72.95,274.01,0.0,2235.4155,35336.0,3128.37,4620.7,56250.0,58345.6475,17917.745,25655.8525,7.8,3.7,131.22900390625,4.830001831054673
2022-03-12 10:00:00+00:00,67.84,264.62,0.0,2104.7515,35169.0,4148.5,5096.13,55900.0,59569.6325,16134.6225,29250.1925,8.4,5.4,131.22900390625,4.830001831054673
2022-03-12 11:00:00+00:00,72.91,258.55,0.0,2964.779,34796.0,4941.6,5572.75,57100.0,58787.729999999996,14833.182499999999,30137.105,8.8,6.9,131.22900390625,4.830001831054673
2022-03-12 12:00:00+00:00,68.95,247.69,0.0,2563.961,34961.0,5044.61,6052.68,57050.0,57103.29,13907.2975,28656.87,9.8,8.8,131.22900390625,4.830001831054673
2022-03-12 13:00:00+00:00,80.07,195.15,0.0,2199.685,35016.0,4683.05,6605.49,53700.0,55399.915,13438.95,24845.79,9.4,9.4,131.22900390625,4.830001831054673
